"cps_code","cps_libelle","cps_age_retraite","cps_description","cps_hierarchie_code","cps_cadre_code","cps_typecorps_code","cps_libelle_singulier"
"319_SG",PROFESSEURS DE L’EDUCATION PHYSIQUE ET DU SPORT NF REF,60,Professeurs de l’Education physique et du Sport NF REF,"1_SG","29_SG",ENS_NON_FONCT,PROFESSEURS DE L’EDUCATION PHYSIQUE ET DU SPORT NF REF
"31950",AGENTS SANITAIRES NF REF,60,AGENTS SANITAIRES NF REF,"12_SG","20_SG",NON_FONCT,AGENTS SANITAIRES NF REF
"31952",AGENTS SANITAIRES NF ,60,AGENTS SANITAIRES NF ,"14_SG","20_SG",NON_FONCT,AGENTS SANITAIRES NF 
"31954",AGENTS D'ENTRETIEN NF,60,AGENTS D'ENTRETIEN NF,"14_SG","20_SG",NON_FONCT,AGENTS D'ENTRETIEN NF
"31956",AGENTS DE DISTRIBUTION NF,60,AGENTS DE DISTRIBUTION NF,"14_SG","20_SG",NON_FONCT,AGENTS DE DISTRIBUTION NF
"31958",AUXILIAIRES D'ASSAINISSEMENT NF,60,AUXILIAIRES D'ASSAINISSEMENT NF,"14_SG","20_SG",NON_FONCT,AUXILIAIRES D'ASSAINISSEMENT NF
"33_SG",INGENIEURS DES TRAVAUX DE LA PLANIFICATION,60,Ingénieurs des travaux de la planification,"5_SG","9_SG",FONCT,INGENIEURS DES TRAVAUX DE LA PLANIFICATION
"330_SG",CONSEILLERS CULTURELS,60,Conseillers Culturels,"1_SG","32_SG",ENS_FONCT,CONSEILLERS CULTUREL
"33025",DOCTEURS VETERINAIRES A1,60,DOCTEURS VETERINAIRES A1,"1_SG","21_SG",FONCT,DOCTEURS VETERINAIRES A1
"33026",DOCTEURS VETERINAIRES NF REF,60,DOCTEURS VETERINAIRES NF REF,"1_SG","21_SG",NON_FONCT,DOCTEURS VETERINAIRES NF REF
"33028",INGENIEURS ZOOTECHNICIENS NF,60,INGENIEURS ZOOTECHNICIENS NF,"1_SG","21_SG",NON_FONCT,INGENIEURS ZOOTECHNICIENS NF
"33104",INGENIEURS EN RESSOURCES ANIMALES NF,60,INGENIEURS EN RESSOURCES ANIMALES NF,"2_SG","21_SG",NON_FONCT,INGENIEURS EN RESSOURCES ANIMALES NF
"33204",INGENIEURS EN ELEVAGE NF,60,INGENIEURS EN ELEVAGE NF,"3_SG","21_SG",NON_FONCT,INGENIEURS EN ELEVAGE NF
"33301",INGENIEURS DES TRAVAUX DE L'ELEVAGE ET DES INDUSTRIES ANIMALES B1,60,INGENIEURS DES TRAVAUX DE L'ELEVAGE ET DES INDUSTRIES ANIMALES B1,"5_SG","21_SG",FONCT,INGENIEURS DES TRAVAUX DE L'ELEVAGE ET DES INDUSTRIES ANIMALES B1
"33302",INGENIEURS DES TRAVAUX DE L'ELEVAGE ET DES INDUSTRIES ANIMALES NF REF,60,INGENIEURS DES TRAVAUX DE L'ELEVAGE ET DES INDUSTRIES ANIMALES NF REF,"5_SG","21_SG",NON_FONCT,INGENIEURS DES TRAVAUX DE L'ELEVAGE ET DES INDUSTRIES ANIMALES NF REF
"33551",AGENTS TECHNIQUES DE L'ELEVAGE ET DES INDUSTRIES ANIMALES B4,60,AGENTS TECHNIQUES DE L'ELEVAGE ET DES INDUSTRIES ANIMALES B4,"8_SG","21_SG",FONCT,AGENTS TECHNIQUES DE L'ELEVAGE ET DES INDUSTRIES ANIMALES B4
"33552",AGENTS TECHNIQUES DE L'ELEVAGE ET DES INDUSTRIES ANIMALES NF REF,60,AGENTS TECHNIQUES DE L'ELEVAGE ET DES INDUSTRIES ANIMALES NF REF,"8_SG","21_SG",NON_FONCT,AGENTS TECHNIQUES DE L'ELEVAGE ET DES INDUSTRIES ANIMALES NF REF
"33852",INFIRMIERS ELEVAGE NF REF,60,INFIRMIERS ELEVAGE NF REF,"12_SG","21_SG",NON_FONCT,INFIRMIERS ELEVAGE NF REF
"34025",DOCTEURS VETERINAIRES OCEANOGRAPHES A1,60,DOCTEURS VETERINAIRES OCEANOGRAPHES A1,"1_SG","22_SG",FONCT,DOCTEURS VETERINAIRES OCEANOGRAPHES A1
"34026",DOCTEURS VETERINAIRES OCEANOGRAPHES NF REF,60,DOCTEURS VETERINAIRES OCEANOGRAPHES NF REF,"1_SG","22_SG",NON_FONCT,DOCTEURS VETERINAIRES OCEANOGRAPHES NF REF
"34027",INGENIEURS DES PECHES MARITIMES NF,60,INGENIEURS DES PECHES MARITIMES NF,"1_SG","22_SG",NON_FONCT,INGENIEURS DES PECHES MARITIMES NF
"34100",INGENIEURS DES PECHES MARITIMES NF REF,60,INGENIEURS DES PECHES MARITIMES NF REF,"2_SG","22_SG",NON_FONCT,INGENIEURS DES PECHES MARITIMES NF REF
"34101",INGENIEURS DES PECHES MARITIMES A2,60,INGENIEURS DES PECHES MARITIMES,"2_SG","22_SG",FONCT,INGENIEURS DES PECHES MARITIMES A2
"34301",INGENIEURS DES TRAVAUX DE PECHES MARITIMES B1,60,INGENIEURS DES TRAVAUX DE PECHES MARITIMES B1,"5_SG","22_SG",FONCT,INGENIEURS DES TRAVAUX DE PECHES MARITIMES B1
"34302",INGENIEURS DES TRAVAUX DE PECHES MARITIMES NF REF,60,INGENIEURS DES TRAVAUX DE PECHES MARITIMES NF REF,"5_SG","22_SG",NON_FONCT,INGENIEURS DES TRAVAUX DE PECHES MARITIMES NF REF
"34350",TECHNICIENS SUPERIEURS DES PECHES MARITIMES NF REF,60,TECHNICIENS SUPERIEURS DES PECHES MARITIMES NF REF,"6_SG","22_SG",NON_FONCT,TECHNICIENS SUPERIEURS DES PECHES MARITIMES NF REF
"34351",TECHNICIENS SUPERIEURS DES PECHES MARITIMES B2,60,TECHNICIENS SUPERIEURS DES PECHES MARITIMES B2,"6_SG","22_SG",FONCT,TECHNICIENS SUPERIEURS DES PECHES MARITIMES B2
"34551",AGENTS TECHNIQUES DE L'OCEANOGRAPHIE ET DES PECHES MARITIMES B4,60,AGENTS TECHNIQUES DE L'OCEANOGRAPHIE ET DES PECHES MARITIMES B4,"8_SG","22_SG",FONCT,AGENTS TECHNIQUES DE L'OCEANOGRAPHIE ET DES PECHES MARITIMES B4
"34552",AGENTS TECHNIQUES DE L'OCEANOGRAPHIE ET DES PECHES MARITIMES NF REF,60,AGENTS TECHNIQUES DE L'OCEANOGRAPHIE ET DES PECHES MARITIMES NF REF,"8_SG","22_SG",NON_FONCT,AGENTS TECHNIQUES DE L'OCEANOGRAPHIE ET DES PECHES MARITIMES NF REF
"347_SG",(non valide) SECRETAIRES DE DIRECTION B2 NF,60,SECRETAIREs DE DIRECTION B2 NF,"6_SG",,NON_FONCT,(non valide) SECRETAIRES DE DIRECTION B2 NF
"348_SG",(non valide) SECRETAIRES DE DIRECTION B4 NF,60,SECRETAIREs DE DIRECTION B4 NF,"8_SG",,NON_FONCT,(non valide) SECRETAIRES DE DIRECTION B4 NF
"34850",PREPOSES DE L'OCEANOGRAPHIE ET DES PECHES MARITIMES NF REF,60,PREPOSES DE L'OCEANOGRAPHIE ET DES PECHES MARITIMES NF REF,"12_SG","22_SG",NON_FONCT,PREPOSES DE L'OCEANOGRAPHIE ET DES PECHES MARITIMES NF REF
"34851",PREPOSES DE L'OCEANOGRAPHIE ET DES PECHES MARITIMES D1,60,PREPOSES DE L'OCEANOGRAPHIE ET DES PECHES MARITIMES D1,"12_SG","22_SG",FONCT,PREPOSES DE L'OCEANOGRAPHIE ET DES PECHES MARITIMES D1
"349_SG",CORPS MEN,60,CORPS MEN,"9_SG","1_SG",ENS_FONCT,CORPS MEN
"34950",PREPOSES PECHES NF,60,PREPOSES PECHES NF,"14_SG","22_SG",NON_FONCT,PREPOSES PECHES NF
"350_SG",(non valide) SECRETAIRES DE DIRECTION C3 NF,60,SECRETAIREs DE DIRECTION C3 NF,"11_SG",,NON_FONCT,(non valide) SECRETAIRES DE DIRECTION C3 NF
"37025",INGENIEURS DU GENIE RURAL A1,60,INGENIEURS DU GENIE RURAL A1,"1_SG","24_SG",FONCT,INGENIEURS DU GENIE RURAL A1
"37026",INGENIEURS DU GENIE RURAL A1 NF REF,60,INGENIEURS DU GENIE RURAL A1 NF REF,"1_SG","24_SG",NON_FONCT,INGENIEURS DU GENIE RURAL A1 NF REF
"37101",INGENIEURS DU GENIE RURAL A2,60,INGENIEURS DU GENIE RURAL A2,"2_SG","24_SG",FONCT,INGENIEURS DU GENIE RURAL A2
"37102",INGENIEURS DU GENIE RURAL A2 NF REF,60,INGENIEURS DU GENIE RURAL A2 NF REF,"2_SG","24_SG",NON_FONCT,INGENIEURS DU GENIE RURAL A2 NF REF
"37201",INGENIEURS DU GENIE RURAL A3,60,INGENIEURS DU GENIE RURAL A3,"3_SG","24_SG",FONCT,INGENIEURS DU GENIE RURAL A3
"37202",INGENIEURS DU GENIE RURAL A3 NF REF,60,INGENIEURS DU GENIE RURAL A3 NF REF,"3_SG","24_SG",NON_FONCT,INGENIEURS DU GENIE RURAL A3 NF REF
"37301",INGENIEURS DES TRAVAUX DU GENIE RURAL B1,60,INGENIEURS DES TRAVAUX DU GENIE RURAL B1,"5_SG","24_SG",FONCT,INGENIEURS DES TRAVAUX DU GENIE RURAL B1
"37302",INGENIEURS DES TRAVAUX DU GENIE RURAL NF REF,60,INGENIEURS DES TRAVAUX DU GENIE RURAL NF REF,"5_SG","24_SG",NON_FONCT,INGENIEURS DES TRAVAUX DU GENIE RURAL NF REF
"37350",TECHNICIENS SUPERIEURS DU GENIE RURAL NF REF,60,TECHNICIENS SUPERIEURS DU GENIE RURAL NF REF,"6_SG","24_SG",NON_FONCT,TECHNICIENS SUPERIEURS DU GENIE RURAL NF REF
"37351",TECHNICIENS SUPERIEURS DU GENIE RURAL B2,60,TECHNICIENS SUPERIEURS DU GENIE RURAL B2,"6_SG","24_SG",FONCT,TECHNICIENS SUPERIEURS DU GENIE RURAL B2
"37455",AGENTS TECHNIQUES DU GENIE RURAL B4,60,AGENTS TECHNIQUES DU GENIE RURAL B4,"8_SG","24_SG",FONCT,AGENTS TECHNIQUES DU GENIE RURAL B4
"37456",AGENTS TECHNIQUES DU GENIE RURAL NF REF,60,AGENTS TECHNIQUES DU GENIE RURAL NF REF,"8_SG","24_SG",NON_FONCT,AGENTS TECHNIQUES DU GENIE RURAL NF REF
"37650",AGENTS RURAUX NF,60,AGENTS RURAUX NF,"9_SG","24_SG",NON_FONCT,AGENTS RURAUX NF
"37850",AGENTS RURAUX D1 NF,60,AGENTS RURAUX D1 NF,"12_SG","24_SG",NON_FONCT,AGENTS RURAUX D1 NF
"37950",AGENTS RURAUX D3 NF,60,AGENTS RURAUX D3 NF,"14_SG","24_SG",NON_FONCT,AGENTS RURAUX D3 NF
"38201",ANIMATEURS A3,60,ANIMATEURS A3,"3_SG","25_SG",FONCT,ANIMATEURS A3
"38301",ANIMATEURS B1,60,ANIMATEURS B1,"5_SG","25_SG",FONCT,ANIMATEURS B1
"38550",ADJOINTS D'ANIMATION B4 NF,60,ADJOINTS D'ANIMATION B4 NF,"8_SG","25_SG",NON_FONCT,ADJOINTS D'ANIMATION B4 NF
"38650",ADJOINTS D'ANIMATION C1 NF,60,ADJOINTS D'ANIMATION C1 NF,"9_SG","25_SG",NON_FONCT,ADJOINTS D'ANIMATION C1 NF
"38652",MONITRICES D'ECONOMIE FAMILIALE RURALE NF REF,60,MONITRICES D'ECONOMIE FAMILIALE RURALE NF REF,"9_SG","25_SG",NON_FONCT,MONITRICES D'ECONOMIE FAMILIALE RURALE NF REF
"38653",MONITRICES D'ECONOMIE FAMILIALE RURALE C1,60,MONITRICES D'ECONOMIE FAMILIALE RURALE C1,"9_SG","25_SG",FONCT,MONITRICES D'ECONOMIE FAMILIALE RURALE C1
"38701",AGENTS TECHNIQUES DE L'ANIMATION C2,60,AGENTS TECHNIQUES DE L'ANIMATION C2,"10_SG","25_SG",FONCT,AGENTS TECHNIQUES DE L'ANIMATION C2
"38702",AGENTS TECHNIQUES DE L'ANIMATION NF REF,60,AGENTS TECHNIQUES DE L'ANIMATION NF REF,"10_SG","25_SG",NON_FONCT,AGENTS TECHNIQUES DE L'ANIMATION NF REF
"39_SG",INSPECTEURS DE L’EDUCATION SURVEILLÉE ET DE LA PROTECTION SOCIALE A1,60,Inspecteurs de l’éducation surveillée et de la protection sociale A1,"1_SG","11_SG",FONCT,INSPECTEURS DE L’EDUCATION SURVEILLÉE ET DE LA PROTECTION SOCIALE A1
"39025",INSPECTEURS DE LA COOPERATION A1,60,INSPECTEURS DE LA COOPERATION A1,"1_SG","26_SG",FONCT,INSPECTEURS DE LA COOPERATION A1
"39026",INSPECTEURS DE LA COOPERATION NF REF,60,INSPECTEURS DE LA COOPERATION NF REF,"1_SG","26_SG",NON_FONCT,INSPECTEURS DE LA COOPERATION NF REF
"39201",INSPECTEURS ADJOINTS DE LA COOPERATION A3,60,INSPECTEURS ADJOINTS DE LA COOPERATION A3,"3_SG","26_SG",FONCT,INSPECTEURS ADJOINTS DE LA COOPERATION A3
